"年月日","分配後的漲跌幅","市場漲跌幅","投組累積報酬","市場累積報酬","投組累積報酬指數","市場累積報酬指數","cummax","dd","market_dd","年","annual_return"
2020-03-27,0.0377,0.0281,1.9616,0.7527,2.9616,1.7527,3.6861,-0.196549198339709,-0.196598826549322,2020,-0.183829271216272
2020-03-30,-0.0095,-0.0039,1.9334,0.7458,2.9334,1.7458,3.6861,-0.204199560511109,-0.19976164283095,2020,-0.191582893139717
2020-03-31,0.0188,0.0059,1.9885,0.7561,2.9885,1.7561,3.6861,-0.189251512438621,-0.19504033736707,2020,-0.176384651530744
2020-04-01,0.0298,0.0201,2.0776,0.7915,3.0776,1.7915,3.6861,-0.165079623450259,-0.178813714704804,2020,-0.15184091414636
2020-04-06,-0.0049,0,2.0625,0.7915,3.0625,1.7915,3.6861,-0.169176093974662,-0.178813714704804,2020,-0.155996893667043
2020-04-07,0.0099,0.0172,2.0928,0.8223,3.0928,1.8223,3.6861,-0.160956023981986,-0.16469563623029,2020,-0.147641262914346
2020-04-08,-0.0129,-0.0106,2.053,0.8029,3.053,1.8029,3.6861,-0.171753343642332,-0.173588192152549,2020,-0.158636690622751
2020-04-09,0.0043,0,2.0661,0.8029,3.0661,1.8029,3.6861,-0.168199451995334,-0.173588192152549,2020,-0.155018828392429
2020-04-10,0.0127,6e-04,2.105,0.804,3.105,1.804,3.6861,-0.15764629282982,-0.173083975064173,2020,-0.144287567513013
2020-04-13,0.012,0.0278,2.1422,0.8542,3.1422,1.8542,3.6861,-0.1475543257101,-0.1500733406674,2020,-0.134019018323169
2020-04-14,-0.0105,-0.0129,2.1093,0.8303,3.1093,1.8303,3.6861,-0.156479748243401,-0.161028602860286,2020,-0.143111818630776
2020-04-15,0.0256,0.0349,2.1889,0.8942,3.1889,1.8942,3.6861,-0.13488510892271,-0.131738173817382,2020,-0.121175481187724
2020-04-16,-0.0133,0.003,2.1463,0.8999,3.1463,1.8999,3.6861,-0.146442039011421,-0.129125412541254,2020,-0.132863847287927
2020-04-17,0.0211,-0.0072,2.2126,0.8862,3.2126,1.8862,3.6861,-0.128455549225469,-0.135405207187385,2020,-0.114567274465702
2020-04-20,-0.0064,-0.0321,2.192,0.8257,3.192,1.8257,3.6861,-0.134044111662733,-0.163137147048038,2020,-0.120234043909122
2020-04-21,0.0221,0.0144,2.2626,0.8519,3.2626,1.8519,3.6861,-0.114891077290361,-0.151127612761276,2020,-0.100791216279513
2020-04-22,0.0154,-0.0043,2.313,0.844,3.313,1.844,3.6861,-0.101218089579773,-0.154748808214155,2020,-0.0869434010102178
2020-04-23,0.0169,0.0167,2.369,0.8748,3.369,1.8748,3.6861,-0.0860258810124521,-0.140630729739641,2020,-0.0715127444872906
2020-04-24,0.0029,0.0091,2.3789,0.8919,3.3789,1.8919,3.6861,-0.083340115569301,-0.132792445911258,2020,-0.0688201314463038
2020-04-27,-0.0109,0.0018,2.342,0.8953,3.342,1.8953,3.6861,-0.0933506958574103,-0.131233956729006,2020,-0.0789699920135392
2020-04-28,0.0071,0.0169,2.3658,0.9273,3.3658,1.9273,3.6861,-0.086894007216299,-0.116565823248992,2020,-0.0724306789568352
2020-04-29,-0.0142,-0.0243,2.318,0.8805,3.318,1.8805,3.6861,-0.0998616423862619,-0.138017968463513,2020,-0.0856021633156481
2020-04-30,0.0257,0.0133,2.4034,0.9056,3.4034,1.9056,3.6861,-0.0766935243210982,-0.126512651265127,2020,-0.0621021389128602
2020-05-04,0.0161,-0.0024,2.4584,0.901,3.4584,1.901,3.6861,-0.0617726051924798,-0.128621195452879,2020,-0.0470019833493572
2020-05-05,0.0067,0.0024,2.4816,0.9056,3.4816,1.9056,3.6861,-0.0554786902145901,-0.126512651265127,2020,-0.040616896637798
2020-05-06,0.0271,0.0132,2.5757,0.9307,3.5757,1.9307,3.6861,-0.0299503540327176,-0.11500733406674,2020,-0.0146176145366824
2020-05-07,-0.0367,0.0047,2.4444,0.9398,3.4444,1.9398,3.6861,-0.06557065733431,-0.110836083608361,2020,-0.0507811480831861
2020-05-08,-5e-04,-0.0047,2.4426,0.9307,3.4426,1.9307,3.6861,-0.0660589783239739,-0.11500733406674,2020,-0.0512557575091445
2020-05-11,0.0194,-0.0106,2.5094,0.9101,3.5094,1.9101,3.6861,-0.0479368438186702,-0.124449944994499,2020,-0.0328501192048218
2020-05-12,0.0324,0.0012,2.623,0.9124,3.623,1.9124,3.6861,-0.0171183635821057,-0.123395672900623,2020,-0.00151446306705805
2020-05-13,-7e-04,0.003,2.6205,0.9181,3.6205,1.9181,3.6861,-0.0177965871788612,-0.120782911624496,2020,-0.00221340294291117
2020-05-14,-0.0029,-0.0119,2.6101,0.8953,3.6101,1.8953,3.6861,-0.0206179973413635,-0.131233956729006,2020,-0.00510698407437671
2020-05-15,0.0145,0.0163,2.6625,0.9261,3.6625,1.9261,3.6861,-0.00640243075337077,-0.117115878254492,2020,0.0093189646565448
2020-05-18,0.0078,-0.0047,2.6911,0.917,3.6911,1.917,3.6911,0,-0.121287128712871,2020,0.0171916525808657
2020-05-19,0.0123,0.0018,2.7365,0.9204,3.7365,1.9204,3.7365,0,-0.11972863953062,2020,0.0297031099076104
2020-05-20,0.0024,-0.0042,2.7457,0.9124,3.7457,1.9124,3.7457,0,-0.123395672900623,2020,0.0321743973713886
2020-05-21,-0.0047,-0.0078,2.728,0.8976,3.728,1.8976,3.7457,-0.00472541847985675,-0.13017968463513,2020,0.027323177703743
2020-05-22,0.0213,0.0132,2.8076,0.9227,3.8076,1.9227,3.8076,0,-0.118674367436744,2020,0.0492051613888329
2020-05-25,0.0017,0.0053,2.8141,0.933,3.8141,1.933,3.8141,0,-0.113953061972864,2020,0.0509888101631939
2020-05-26,0.0032,0.0024,2.8265,0.9375,3.8265,1.9375,3.8265,0,-0.111890355702237,2020,0.0543519743557164
2020-05-27,-0.0129,-0.0177,2.777,0.9033,3.777,1.9033,3.8265,-0.0129361034888278,-0.127566923359003,2020,0.0407508338865274
2020-05-28,0.0203,0.0126,2.8536,0.9273,3.8536,1.9273,3.8536,0,-0.116565823248992,2020,0.0618780758144239
2020-05-29,0.0132,0.0065,2.9043,0.9398,3.9043,1.9398,3.9043,0,-0.110836083608361,2020,0.0758948664151746
2020-06-01,-0.0025,0.0135,2.8944,0.9661,3.8944,1.9661,3.9043,-0.00253566580436959,-0.0987807114044738,2020,0.0732051292491367
2020-06-02,0.0102,0.0157,2.9341,0.9969,3.9341,1.9969,3.9341,0,-0.0846626329299596,2020,0.0841518215674779
2020-06-03,-1e-04,0.0023,2.9337,1.0014,3.9337,2.0014,3.9341,-0.000101675097226805,-0.0825999266593325,2020,0.084043406385321
2020-06-04,0.0063,0.0137,2.9583,1.0288,3.9583,2.0288,3.9583,0,-0.07004033736707,2020,0.0908728798455487
2020-06-05,-0.0021,0.0079,2.95,1.0448,3.95,2.0448,3.9583,-0.00209685976302953,-0.0627062706270627,2020,0.0885820467978731
2020-06-08,-0.0044,6e-04,2.9324,1.0459,3.9324,2.0459,3.9583,-0.00654321299547789,-0.0622020535386871,2020,0.0837922857919624
2020-06-09,0.0039,0.0089,2.9477,1.0642,3.9477,2.0642,3.9583,-0.00267791728772449,-0.0538137147048038,2020,0.0880190757065511
2020-06-10,-0.0326,-0.0354,2.819,0.9912,3.819,1.9912,3.9583,-0.0351918753000026,-0.0872753942060872,2020,0.0525496538385175
2020-06-11,0.0213,0.0097,2.9004,1.0106,3.9004,2.0106,3.9583,-0.0146274915999293,-0.0783828382838283,2020,0.074968961465278
2020-06-12,0.0047,6e-04,2.9189,1.0117,3.9189,2.0117,3.9583,-0.00995376803173087,-0.0778786211954527,2020,0.0800213155841647
2020-06-15,0.0091,0.0119,2.9546,1.0357,3.9546,2.0357,3.9583,-0.000934744713639635,-0.0668775210854418,2020,0.0898495095559808
2020-06-16,0.0112,-0.0017,2.9989,1.0322,3.9989,2.0322,3.9989,0,-0.0684818481848185,2020,0.102055824063008
2020-06-17,0.0126,-6e-04,3.0494,1.0311,4.0494,2.0311,4.0494,0,-0.0689860652731941,2020,0.115941727446202
2020-06-18,-0.007,-0.0017,3.0209,1.0277,4.0209,2.0277,4.0494,-0.0070380797155134,-0.0705445544554454,2020,0.108130135354078
2020-06-19,0.0188,0.0084,3.0966,1.0448,4.0966,2.0448,4.0966,0,-0.0627062706270627,2020,0.128962981898735
2020-06-22,-0.0027,0.0022,3.0854,1.0494,4.0854,2.0494,4.0966,-0.00273397451545199,-0.0605977264393104,2020,0.125914781847608
2020-06-23,-0.0033,-0.0061,3.0719,1.0368,4.0719,2.0368,4.0966,-0.00602939022604132,-0.0663733039970664,2020,0.122199263067511
2020-06-24,4e-04,0.0034,3.0734,1.0436,4.0734,2.0436,4.0966,-0.00566323292486481,-0.0632563256325632,2020,0.122648142772738
2020-06-29,0.0011,0.0045,3.078,1.0528,4.078,2.0528,4.0966,-0.0045403505345899,-0.0590392372570591,2020,0.123883055729788
2020-06-30,0.0106,0.0078,3.1211,1.0687,4.1211,2.0687,4.1211,0,-0.0517510084341769,2020,0.135796216120524
2020-07-01,0.0094,0.016,3.1597,1.1018,4.1597,2.1018,4.1597,0,-0.0365786578657866,2020,0.146472700552057
2020-07-02,0.012,0.0119,3.2097,1.1269,4.2097,2.1269,4.2097,0,-0.0250733406674001,2020,0.160230372958682
2020-07-03,0.0294,0.0193,3.3335,1.168,4.3335,2.168,4.3335,0,-0.00623395672900617,2020,0.194341145923667
2020-07-06,-0.0191,-0.0053,3.2509,1.1566,4.2509,2.1566,4.3335,-0.0190608053536403,-0.0114594792812615,2020,0.171529230036525
2020-07-07,0.0262,0.0127,3.3624,1.184,4.3624,2.184,4.3624,0,0,2020,0.202223295863482
2020-07-08,0.008,-0.0016,3.3973,1.1806,4.3973,2.1806,4.3973,0,-0.00155677655677655,2020,0.21184108223039
2020-07-09,-0.014,-0.0016,3.3357,1.1771,4.3357,2.1771,4.3973,-0.0140085961840218,-0.00315934065934065,2020,0.194875307079164
2020-07-10,-0.002,0.0042,3.3272,1.1863,4.3272,2.1863,4.3973,-0.0159416005275965,0,2020,0.192485556465006
2020-07-13,-0.0045,0.0157,3.3079,1.2205,4.3079,2.2205,4.3973,-0.020330657448889,0,2020,0.187119371460914
2020-07-14,-0.0085,-0.0031,3.2713,1.2137,4.2713,2.2137,4.3973,-0.028653946740045,-0.0030623733393379,2020,0.177028856803496
2020-07-15,0.0011,5e-04,3.2761,1.2148,4.2761,2.2148,4.3973,-0.0275623678166147,-0.00256698941679778,2020,0.17832358854598
2020-07-16,-0.0226,0.0015,3.1796,1.2182,4.1796,2.2182,4.3973,-0.0495076524230775,-0.001035802747129,2020,0.151693475444841
2020-07-17,0.017,0.0067,3.2508,1.2332,4.2508,2.2332,4.3973,-0.0333158983921952,0,2020,0.171272264527403
2020-07-20,0.0083,0.0144,3.2859,1.2654,4.2859,2.2654,4.3973,-0.0253337275146112,0,2020,0.18099382432298
2020-07-21,0.0085,0.003,3.3224,1.2723,4.3224,2.2723,4.3973,-0.0170331794510267,0,2020,0.191032271829725
2020-07-22,-0.0032,0.0015,3.3084,1.2757,4.3084,2.2757,4.3973,-0.0202169513110317,0,2020,0.18722096855987
2020-07-23,-0.0132,0.0283,3.2514,1.3401,4.2514,2.3401,4.3973,-0.0331794510267662,0,2020,0.17154965177488
2020-07-24,-0.0139,0.0535,3.1925,1.4654,4.1925,2.4654,4.3973,-0.0465740340663588,0,2020,0.155265111615209
2020-07-27,-0.023,-0.0415,3.0962,1.3631,4.0962,2.3631,4.3973,-0.068473836217679,-0.0414942808469212,2020,0.128694014048059
2020-07-28,0.0296,0.0136,3.2174,1.3953,4.2174,2.3953,4.3973,-0.0409114684010643,-0.0284335199156324,2020,0.162103356863882
2020-07-29,0.0062,-0.0029,3.2436,1.3884,4.2436,2.3884,4.3973,-0.0349532667773406,-0.0312322544009086,2020,0.169308397676438
2020-07-30,0.0092,-0.0043,3.2825,1.378,4.2825,2.378,4.3973,-0.0261069292520408,-0.0354506368134987,2020,0.180066034935062
2020-07-31,-0.0021,-0.0087,3.2733,1.3573,4.2733,2.3573,4.3973,-0.0281991221886156,-0.0438468402693274,2020,0.177587896261698
2020-08-03,0.0077,0.0151,3.3064,1.393,4.3064,2.393,4.3973,-0.0206717758624609,-0.0293664314107245,2020,0.186655323062913
2020-08-04,0.0165,0.013,3.3777,1.424,4.3777,2.424,4.3973,-0.00445728060400696,-0.0167924069116573,2020,0.206235135893451
2020-08-05,-0.0075,9e-04,3.3448,1.4263,4.3448,2.4263,4.3973,-0.0119391444750186,-0.0158594954165653,2020,0.19718837237425
2020-08-06,-0.0028,-0.0137,3.3328,1.393,4.3328,2.393,4.3973,-0.0146680917835942,-0.0293664314107245,2020,0.193836244931602
2020-08-07,-0.0102,0.0125,3.2886,1.4228,4.2886,2.4228,4.3973,-0.0247197143701815,-0.0172791433438791,2020,0.1816591152333
2020-08-10,-0.0212,-0.0133,3.1977,1.3907,4.1977,2.3907,4.3973,-0.0453914902326427,-0.0302993429058165,2020,0.156607941990354
2020-08-11,0.0076,0.0067,3.2296,1.4067,4.2296,2.4067,4.3973,-0.0381370386373456,-0.0238095238095238,2020,0.165398162349481
2020-08-12,-0.009,-0.0086,3.1916,1.3861,4.1916,2.3861,4.3973,-0.0467787051145019,-0.0321651658960006,2020,0.154909578888335
2020-08-13,0.0114,0.0067,3.2395,1.4022,4.2395,2.4022,4.3973,-0.0358856571077707,-0.0256347854303562,2020,0.168075548087663
2020-08-14,0.0092,0.0115,3.2784,1.4297,4.2784,2.4297,4.3973,-0.0270393195824711,-0.014480408858603,2020,0.178821843130069
2020-08-17,-0.0059,-0.0066,3.2533,1.4136,4.2533,2.4136,4.3973,-0.0327473677029086,-0.0210107893242476,2020,0.171866794255602
2020-08-18,-0.0042,-0.0114,3.2356,1.3861,4.2356,2.3861,4.3973,-0.0367725649830577,-0.0321651658960006,2020,0.166944953719728
2020-08-19,-0.033,-0.0159,3.096,1.3481,4.096,2.3481,4.3973,-0.0685193186728218,-0.0475784862496957,2020,0.128435770246977
2020-08-20,0.0173,0.0069,3.1667,1.3642,4.1667,2.3642,4.3973,-0.0524412707797964,-0.041048105784051,2020,0.14795770907225
2020-08-21,0.0173,0.0058,3.2389,1.378,4.2389,2.378,4.3973,-0.0360221044731993,-0.0354506368134987,2020,0.1678173774392
2020-08-24,0.0065,0.0053,3.2664,1.3907,4.2664,2.3907,4.3973,-0.0297682668910467,-0.0302993429058165,2020,0.175408190392555
2020-08-25,0.0097,0.0106,3.3076,1.4159,4.3076,2.4159,4.3973,-0.0203988811316034,-0.0200778778291556,2020,0.186809649839363
2020-08-26,-0.0066,-0.0119,3.2792,1.3872,4.2792,2.3872,4.3973,-0.0268573897618993,-0.0317189908331305,2020,0.178976706150423
2020-08-27,0.0108,0.0024,3.3253,1.393,4.3253,2.393,4.3973,-0.0163736838514541,-0.0293664314107245,2020,0.191709654576847
2020-08-28,-0.0087,-0.0158,3.2877,1.355,4.2877,2.355,4.3973,-0.0249243854183248,-0.0447797517644195,2020,0.181341780582029
2020-08-31,0.0106,0.0117,3.3333,1.3826,4.3333,2.3826,4.3973,-0.0145543856457372,-0.0335848138233146,2020,0.193864003456198
2020-09-01,0.0116,5e-04,3.3834,1.3838,4.3834,2.3838,4.3973,-0.00316103063243345,-0.0330980773910927,2020,0.20771282589629
2020-09-02,-0.0225,-0.0164,3.2848,1.3447,4.2848,2.3447,4.3973,-0.0255838810178971,-0.0489575728076579,2020,0.180539287313624
2020-09-03,0.0149,0.0054,3.3485,1.3573,4.3485,2.3573,4.3973,-0.0110977190548746,-0.0438468402693274,2020,0.198129322694596
2020-09-04,-0.0151,0.002,3.2829,1.3619,4.2829,2.3619,4.3973,-0.0260159643417551,-0.0419810172791432,2020,0.180037569921908
2020-09-07,-0.0165,-0.0097,3.2122,1.3389,4.2122,2.3389,4.3973,-0.0420940122347803,-0.0513101322300641,2020,0.160566950018197
2020-09-08,0.0178,0.0103,3.2874,1.3631,4.2874,2.3631,4.3973,-0.0249926091010392,-0.0414942808469212,2020,0.18122504172852
2020-09-09,-0.0146,0.0039,3.2249,1.3723,4.2249,2.3723,4.3973,-0.0392058763332044,-0.037762634866553,2020,0.163979156119284
2020-09-10,-0.0052,0.0029,3.2029,1.3792,4.2029,2.3792,4.3973,-0.0442089463989266,-0.0349639003812768,2020,0.157926464507464
2020-09-11,0.021,0.0092,3.2912,1.401,4.2912,2.401,4.3973,-0.0241284424533236,-0.0261215218625781,2020,0.182242920262121
2020-09-14,0.0123,0.0201,3.3438,1.4493,4.3438,2.4493,4.3973,-0.0121665567507333,-0.00653038046564447,2020,0.196784508181345
2020-09-15,0.0024,-0.0047,3.3543,1.4378,4.3543,2.4378,4.3973,-0.00977872785572953,-0.0111949379411047,2020,0.19965679100098
2020-09-16,-0.0018,-0.0061,3.3467,1.4228,4.3467,2.4228,4.3973,-0.0115070611511607,-0.0172791433438791,2020,0.197497408777178
2020-09-17,5e-04,-0.0019,3.3487,1.4182,4.3487,2.4182,4.3973,-0.0110522365997315,-0.0191449663340635,2020,0.198096157481567
2020-09-18,-0.0165,-0.0086,3.2768,1.3976,4.2768,2.3976,4.3973,-0.0274031792236145,-0.0275006084205404,2020,0.178327570883121
2020-09-21,-0.004,-0.0077,3.2595,1.3792,4.2595,2.3792,4.3973,-0.0313374115934777,-0.0349639003812768,2020,0.173614260599588
2020-09-22,-0.0148,-0.0188,3.1964,1.3343,4.1964,2.3343,4.3973,-0.0456871261910715,-0.0531759552202482,2020,0.156244769542714
2020-09-23,-0.0056,-0.0079,3.1731,1.3159,4.1731,2.3159,4.3973,-0.0509858322152229,-0.0606392471809847,2020,0.149769798833275
2020-09-24,-0.0129,0.006,3.1191,1.3297,4.1191,2.3297,4.3973,-0.0632660951038138,-0.0550417782104323,2020,0.134937768428326
2020-09-25,0.011,0.0138,3.1644,1.3619,4.1644,2.3619,4.3973,-0.0529643190139402,-0.0419810172791432,2020,0.147422083881037
2020-09-28,-4e-04,0,3.1628,1.3619,4.1628,2.3619,4.3973,-0.0533281786550838,-0.0419810172791432,2020,0.146963115047485
2020-09-29,0.007,0.0068,3.1921,1.378,4.1921,2.378,4.3973,-0.0466649989766447,-0.0354506368134987,2020,0.154991856852817
2020-09-30,0.0105,0.0053,3.2361,1.3907,4.2361,2.3907,4.3973,-0.0366588588452003,-0.0302993429058165,2020,0.167119271349772
2020-10-05,0.0047,0,3.2559,1.3907,4.2559,2.3907,4.3973,-0.0321560957860503,-0.0302993429058165,2020,0.172604731925115
2020-10-06,0.0117,0.0139,3.3057,1.424,4.3057,2.424,4.3973,-0.0208309644554613,-0.0167924069116573,2020,0.186324207288639
2020-10-07,8e-04,0.0119,3.3089,1.4527,4.3089,2.4527,4.3973,-0.0201032451731744,-0.00515129390768221,2020,0.18727326665447
2020-10-08,-0.0037,0.0061,3.2932,1.4677,4.2932,2.4677,4.3973,-0.0236736179018942,0,2020,0.182880355567849
2020-10-12,-0.0028,-0.0028,3.281,1.4608,4.281,2.4608,4.3973,-0.0264480476656127,-0.00279612594723833,2020,0.179568290572259
2020-10-13,0.0065,-0.0051,3.3087,1.4481,4.3087,2.4481,4.3973,-0.0201487276283173,-0.00794261863273482,2020,0.187235484460978
2020-10-14,-0.0023,-0.0075,3.2987,1.4297,4.2987,2.4297,4.3973,-0.0224228503854637,-0.0153989544920371,2020,0.184504842846718
2020-10-15,-0.0071,-5e-04,3.2684,1.4286,4.2684,2.4286,4.3973,-0.0293134423396174,-0.0158447137010169,2020,0.176094858462506
2020-10-16,0.0052,0.0071,3.2906,1.4458,4.2906,2.4458,4.3973,-0.0242648898187524,-0.00887466061514752,2020,0.182210551726511
2020-10-19,0.0029,-0.0038,3.303,1.4366,4.303,2.4366,4.3973,-0.0214449775998907,-0.0126028285447985,2020,0.185638962326518
2020-10-20,-0.0019,-0.0028,3.2948,1.4297,4.2948,2.4297,4.3973,-0.0233097582607508,-0.0153989544920371,2020,0.183386248298098
2020-10-21,0.0012,0.0076,3.2998,1.4481,4.2998,2.4481,4.3973,-0.0221726968821777,-0.00794261863273482,2020,0.184806311796056
2020-10-22,0.0019,-0.0038,3.3079,1.4389,4.3079,2.4389,4.3973,-0.020330657448889,-0.0116707865623858,2020,0.187057443788468
2020-10-23,-0.0144,-0.0033,3.246,1.4309,4.246,2.4309,4.3973,-0.0344074773156253,-0.0149126717186042,2020,0.169963816597914
2020-10-26,0.0061,-0.0024,3.2719,1.4251,4.2719,2.4251,4.3973,-0.028517499374616,-0.0172630384568626,2020,0.177100595879162
2020-10-27,-0.0147,-0.0142,3.2093,1.3907,4.2093,2.3907,4.3973,-0.0427535078343528,-0.0312031446286015,2020,0.159797217119738
2020-10-28,0.007,-0.0043,3.2388,1.3803,4.2388,2.3803,4.3973,-0.0360448457007709,-0.0354175953316852,2020,0.167915797639576
2020-10-29,-0.0051,-0.0039,3.217,1.3711,4.217,2.3711,4.3973,-0.0410024333113499,-0.0391457632613363,2020,0.161959427071614
2020-10-30,-0.0045,0.0102,3.198,1.3953,4.198,2.3953,4.3973,-0.0453232665499281,-0.029339060663776,2020,0.156730609649792
2020-11-02,0.0102,0.0077,3.2407,1.4136,4.2407,2.4136,4.3973,-0.0356127623769129,-0.0219232483689266,2020,0.16852926186822
2020-11-03,0.0098,0.0114,3.2823,1.4412,4.2823,2.4412,4.3973,-0.0261524117071839,-0.010738744579973,2020,0.179980848634528
2020-11-04,0.006,0.0014,3.3078,1.4447,4.3078,2.4447,4.3973,-0.0203533986764604,-0.00932041982412757,2020,0.187060733726335
2020-11-05,0.0095,0.0132,3.3486,1.4769,4.3486,2.4769,4.3973,-0.0110749778273032,0,2020,0.198337810696736
2020-11-06,0.0049,0.0023,3.37,1.4826,4.37,2.4826,4.3973,-0.00620835512700968,0,2020,0.204209665969149
2020-11-09,-0.0128,-0.0083,3.3141,1.4619,4.3141,2.4619,4.3973,-0.0189207013394582,-0.0083380327076451,2020,0.188795782244744
2020-11-10,0.0018,0.0177,3.3217,1.5056,4.3217,2.5056,4.3973,-0.0171923680440269,0,2020,0.190935614652785
2020-11-11,-0.0057,-0.0037,3.2969,1.4964,4.2969,2.4964,4.3973,-0.0228321924817501,-0.00367177522349948,2020,0.184147281649264
2020-11-12,0.0127,0.0166,3.3513,1.5378,4.3513,2.5378,4.3973,-0.0104609646828734,0,2020,0.19918595212621
2020-11-13,0.0037,0.0417,3.3673,1.6435,4.3673,2.6435,4.3973,-0.00682236827143912,0,2020,0.203622940149077
2020-11-16,-0.0058,-0.0122,3.3419,1.6113,4.3419,2.6113,4.3973,-0.0125986400745911,-0.0121808208814073,2020,0.196641927096212
2020-11-17,-2e-04,0.0075,3.341,1.6309,4.341,2.6309,4.3973,-0.0128033111227343,-0.00476640817098539,2020,0.196402598710793
2020-11-18,0.011,-0.0026,3.3888,1.624,4.3888,2.624,4.3973,-0.00193300434357435,-0.0073765840741441,2020,0.209563027296611
2020-11-19,0.0177,0.0044,3.4665,1.6355,4.4665,2.6355,4.4665,0,-0.00302629090221296,2020,0.230972292879762
2020-11-20,0.0225,0.0113,3.567,1.6653,4.567,2.6653,4.567,0,0,2020,0.258669169469556
2020-11-23,-0.0079,-0.0022,3.531,1.6596,4.531,2.6596,4.567,-0.00788263630391928,-0.00213859603046562,2020,0.248725683030746
2020-11-24,-0.0116,-0.0143,3.4783,1.6217,4.4783,2.6217,4.567,-0.0194219400043792,-0.0163583836716319,2020,0.23424046510759
2020-11-25,0.0082,0.0039,3.5149,1.632,4.5149,2.632,4.567,-0.0114079264287279,-0.0124939031253519,2020,0.244361236921472
2020-11-26,0.0054,0.0026,3.5393,1.6389,4.5393,2.6389,4.567,-0.006065250711627,-0.00990507635163029,2020,0.251080787600848
2020-11-27,-0.0088,-0.0087,3.4994,1.6159,4.4994,2.6159,4.567,-0.0148018392818043,-0.0185344989307021,2020,0.240071276669961
2020-11-30,0.0045,0.0106,3.5199,1.6435,4.5199,2.6435,4.567,-0.0103131158309613,-0.00817919183581595,2020,0.245651597414975
2020-12-01,0.0085,0.0039,3.5583,1.6539,4.5583,2.6539,4.567,-0.00190497044011384,-0.00427719206093125,2020,0.256239635993003
2020-12-02,0.0021,0.0039,3.5679,1.6642,4.5679,2.6642,4.5679,0,-0.000412711514651276,2020,0.258877739228588
2020-12-03,0.0079,0.0224,3.6042,1.724,4.6042,2.724,4.6042,0,0,2020,0.268822873368494
2020-12-04,-0.0138,-4e-04,3.5405,1.7228,4.5405,2.7228,4.6042,-0.0138351939533471,-0.00044052863436117,2020,0.251313117716008
2020-12-07,0.0147,0.0131,3.6073,1.7585,4.6073,2.7585,4.6073,0,0,2020,0.269707420546434
2020-12-08,0.0033,-0.0071,3.6225,1.7389,4.6225,2.7389,4.6225,0,-0.00710531085734989,2020,0.273897455034237
2020-12-09,-0.0065,-0.0029,3.5924,1.7309,4.5924,2.7309,4.6225,-0.0065116279069769,-0.0100054377379009,2020,0.265617121576515
2020-12-10,-0.0088,-0.0013,3.5519,1.7274,4.5519,2.7274,4.6225,-0.0152731206057329,-0.0112742432481419,2020,0.254479690906641
2020-12-11,0.0116,-0.0059,3.6048,1.7113,4.6048,2.7113,4.6225,-0.00382909680908605,-0.017110748595251,2020,0.269031655321158
2020-12-14,-0.0141,-4e-04,3.5398,1.7102,4.5398,2.7102,4.6225,-0.017890751757707,-0.0175095160413268,2020,0.25113830898113
2020-12-15,0.0152,0.0106,3.6088,1.7389,4.6088,2.7389,4.6225,-0.00296376419686317,-0.00710531085734989,2020,0.270155611277643
2020-12-16,6e-04,-0.005,3.6115,1.7251,4.6115,2.7251,4.6225,-0.00237966468361295,-0.0121080297263003,2020,0.27091770464441
2020-12-17,-0.0088,-0.0025,3.5711,1.7182,4.5711,2.7182,4.6225,-0.0111195240670635,-0.0146093891607757,2020,0.259733628843539
2020-12-18,0.0011,0.0068,3.576,1.7366,4.576,2.7366,4.6225,-0.0100594916170903,-0.00793909733550824,2020,0.261119335835267
2020-12-21,-0.0113,-0.0101,3.5245,1.709,4.5245,2.709,4.6225,-0.0212006489994593,-0.0179445350734093,2020,0.246868687340329
2020-12-22,0.0178,0.0047,3.6051,1.7217,4.6051,2.7217,4.6225,-0.00376419686316931,-0.0133405836505345,2020,0.269062949974986
2020-12-23,0.0076,0.0059,3.6399,1.7378,4.6399,2.7378,4.6399,0,-0.0075040783034257,2020,0.278707828394796
2020-12-24,0.003,-4e-04,3.6539,1.7366,4.6539,2.7366,4.6539,0,-0.00793909733550824,2020,0.282543951879981
2020-12-25,0.0067,0.0084,3.685,1.7596,4.685,2.7596,4.685,0,0,2020,0.291136996357576
2020-12-28,0.0029,-4e-04,3.6987,1.7585,4.6987,2.7585,4.6987,0,-0.000398608493984653,2020,0.294881293647013
2020-12-29,0.0147,0.0179,3.7676,1.8079,4.7676,2.8079,4.7676,0,0,2020,0.313916048663624
2020-12-30,-0.0045,4e-04,3.7462,1.809,4.7462,2.809,4.7676,-0.00448863159661039,0,2020,0.308003426444638
2020-12-31,0.0062,0.0164,3.7755,1.855,4.7755,2.855,4.7755,0,0,2020,0.316113047688595
2021-01-04,0.0076,0.0153,3.8117,1.8987,4.8117,2.8987,4.8117,0,0,2021,0.00760000000000005
2021-01-05,-0.0071,0.0036,3.7775,1.909,4.7775,2.909,4.8117,-0.00710767504208498,0,2021,0.000446040000000147
2021-01-06,0.0029,0.032,3.7914,2.0021,4.7914,3.0021,4.8117,-0.00421888313901542,0,2021,0.00334733351599992
2021-01-07,0.0115,0.0046,3.8464,2.0159,4.8464,3.0159,4.8464,0,0,2021,0.0148858278514341
2021-01-08,0.006,0.0084,3.8756,2.0412,4.8756,3.0412,4.8756,0,0,2021,0.0209751428185427
