"證券代碼","公司名稱","TSE產業別","上市別","年月日","調整開盤價","調整收盤價","成交張數","CAPM一年beta","年月","季別","合併.Y.N.","單季.Q..單半年.H.","月份","ROE","ROA","資產總額","權益總額","營業毛利","淨利","GPOA","營業毛利率","自由現金流量","CFOA","折舊","流動資產","流動負債","ACC應計項目","change_GPOA","change_營業毛利率","change_ROA","change_ROE","change_CFOA","change_ACC應計項目","負債總額","負債比率","MA_ROE","sigma_ROE","MA_ROA","sigma_ROA","z_ROA","z_ROE","z_GPOA","z_營業毛利率","z_CFOA","z_ACC","z_change_GPOA","z_change_ROE","z_change_ROA","z_change_營業毛利率","z_change_CFOA","z_change_ACC應計項目","z_sigma_ROE","z_sigma_ROA","z_負債比率","score_profit","score_growth","score_safety","年","時間標籤","total_score"
2395,"研華",25,"TSE",20220809,352,349.5,566,0.7947,202203,1,"Y",1,3,0.0737725384944295,0.0430669578579706,61186351,35719389,6157211,2635110,0.100630465771688,38.2,5582217,0.0912330431340807,212912,39339422,22305947,-0.274907111228123,0.0503543677027376,-0.0348660939868619,0.284512983537499,0.302649577289908,-0.158061480105949,0.0503543677027376,25466962,0.416219656570139,0.0561107159015761,0.0126445752497788,0.033968001482936,0.006726321715034,1.30140311250439,0.277947402062411,1.74444748176537,0.405837551901498,1.35885698663964,0.00589847306011934,0.0185200810209128,0.025778121204162,0.0311801643088893,0.0179341661514945,0.0142046400340545,0.0185200810209128,-0.0570508880290913,-0.329435330654105,-0.0907940172596794,0.847099010302198,0.0210228756234043,0.159093411980959,2022,2022-05-15,1.17559378492136
6180,"橘子",32,"OTC",20220809,61.5,61.5,351,0.5696,202203,1,"Y",1,3,0.0941872319868499,0.0581282701278024,10330636,6375620,1593152,600502,0.154216255417382,46.74,-62303,-0.00603089683926527,39976,6390085,3789032,-0.247910874025568,1.06212088235281,0.188405797101449,1.01404780676319,0.870971419476082,-4.36166626494687,1.06212088235281,3955016,0.382843418352946,0.0681758831176653,0.0186137460045602,0.0393945536710741,0.0129961478059957,1.93153866676305,0.370170195511259,3.33381926695825,0.656521087239573,-0.190803856673683,0.137280181211726,0.0938408995076323,0.0610444111972136,0.0860208542637801,0.0650162536002412,-0.0214544293979609,0.0938408995076323,-0.0422683812625024,0.197640628063932,-0.272744224958206,0.993994196431119,0.0630514814464231,0.0391239927189254,2022,2022-05-15,1.17703320479805
2608,"嘉里大榮",15,"TSE",20220809,41.35,40.85,329,0.6293,202203,1,"Y",1,3,0.026768205010666,0.0132323389538552,23971499,11849842,580259,317199,0.0242062042094239,18.34,95163,0.00396983934963767,318046,3569557,2882736,-0.0153838940151386,47.2399322846022,-0.0685627221940072,-0.084402341640866,-0.0671256486549348,-0.83730150928797,47.2399322846022,12121657,0.5056695453213,0.0272717458014851,0.00292710178102068,0.0132481226931855,0.00173815925202444,0.0531815908712798,0.0656066711235246,-0.522320738585468,-0.177133760957306,-0.0314668065758113,1.26891165992066,3.53154169349539,0.00283231940239864,0.00344801181442818,0.0108284459094906,0.00844266463404729,3.53154169349539,-0.0811159756614063,-0.748767617433503,0.39684110000466,-0.313507450674073,1.18143913812519,0.14434749769675,2022,2022-05-15,1.20806814495731
6263,"普萊德",27,"OTC",20220809,79.2,80,342,0.3124,202203,1,"Y",1,3,0.0527648065643216,0.0415131025199459,1885477,1483413,138910,78272,0.0736736645421822,38.41,1945,0.00103156919973036,6033,1835030,387809,-0.764362545923392,-0.0218590334726748,-0.0380666165790133,0.131968959754705,0.158294034781898,-0.682282359473149,-0.0218590334726748,402064,0.213242590601742,0.04888265715903,0.00385693742225712,0.0392978480495667,0.00258993272481878,1.23639287454356,0.183045574447981,0.944900072339956,0.412001901131122,-0.078280889982627,-2.37611834624183,0.0131441643410422,0.0168203721853867,0.0197131044148125,0.01725926129074,0.00975768802693933,0.0131441643410422,-0.0788132602218483,-0.677162869028941,-1.19732133380915,0.845696313120304,0.0149731257666605,0.651099154353315,2022,2022-05-15,1.21939514978484
5609,"中菲行",15,"OTC",20220809,74.3,82,1845,0.9765,202203,1,"Y",1,3,0.163596101300094,0.0607322517713341,10562378,3921102,1572088,641477,0.148838452855976,13.81,1303205,0.12338178012565,60796,9215049,6427574,-0.258150105970455,-0.134012942192292,0.00729394602479938,0.389911336069108,0.730106859920561,101.813224596651,-0.134012942192292,6641276,0.628767120434433,0.0843463833409829,0.0589203288252268,0.0351387627294541,0.0209542677719008,2.04048411499686,0.68372277569425,3.17431191036332,-0.310107580053498,1.87106776991108,0.0874492446635625,0.00479488209170029,0.0523032894625308,0.0391031834560563,0.026824594234475,0.879224392460799,0.00479488209170029,0.0575498946357556,0.866643826839938,1.06790622164204,1.22867162437474,0.167840870632877,-0.664033314372579,2022,2022-05-15,1.22602388520354
6443,"元晶",26,"TSE",20220809,36.35,36.6,98968,1.2281,202203,1,"Y",1,3,0.00509440744525959,0.00264318566123112,9983786,5179994,143991,26389,0.0144224846165573,7.18,678532,0.0679633958500312,138236,3116579,3049990,0.00717633571072136,-1.06180856282667,0.367619047619048,99.7138274259488,101.753596299964,8.31038519055038,-1.06180856282667,4803792,0.481159351772965,-0.0380168532698505,0.0857999446616772,-0.0140467804662281,0.0322040897040179,-0.389847665785393,-0.0323040889311748,-0.812509013834492,-0.504724891445939,0.988112584925242,1.37870479499489,-0.0642747347840314,6.32115204776076,7.50549397657331,0.102807548741403,0.0860422516238132,-0.0642747347840314,0.124116612075922,1.81236554132665,0.263224040531692,-0.354996311677775,2.31449105918854,-0.733235397978088,2022,2022-05-15,1.42772999497693
9933,"中鼎",20,"TSE",20220809,43.45,43.85,934,0.4623,202203,1,"Y",1,3,0.0579532941739831,0.0137124830582051,94242523,22298974,1343492,1292299,0.0142556879552132,5.99,-106928,-0.00113460459881788,236526,67726560,53617819,-0.147196982406763,-0.0320950224656914,0.307860262008734,75.6829904259828,75.6985429576052,-0.633180812358683,-0.0320950224656914,71943549,0.763387340553266,0.021616475092369,0.0250151938238724,0.00553016864128318,0.00576975891363978,0.0732698717526594,0.206484418695894,-0.817456256548607,-0.539656203747146,-0.112793523506844,0.627421196650051,0.0123821475537583,4.7043479787469,5.69904466213947,0.0902060145481764,0.0101742151667143,0.0123821475537583,-0.0264153508178382,-0.409849244581586,1.80178691998944,-0.302928815000682,1.7547561942848,-0.45517410819667,2022,2022-05-15,1.59705194985003
2342,"茂矽",24,"TSE",20220809,38.05,40.5,3473,1.8016,202203,1,"Y",1,3,0.0560418342920567,0.0336885443203017,3988240,2397459,146295,134358,0.0366815938860249,27.87,156372,0.0392082723206226,13015,2955355,802676,-0.536493290273404,-0.00534999752481613,0.746240601503759,49.4562409835263,60.7870109782994,-1.22924628036336,-0.00534999752481613,1590781,0.398867921689768,0.0136588531840485,0.0297640480187535,0.00854267517616108,0.0177845860704088,0.909028815580524,0.197849453397879,-0.15229666144901,0.102610277891858,0.529970656987986,-1.26715446294564,0.0143731772427486,3.77903705105148,3.72752392192469,0.182648737092916,0.00511780739349641,0.0143731772427486,-0.0146549284487608,0.600183003619774,-0.185386815431492,0.47571950089248,1.28717897865801,-0.133380419913174,2022,2022-05-15,1.6884467520694
3293,"鈊象",32,"OTC",20220809,394,414,3605,0.7569,202203,1,"Y",1,3,0.131017262940857,0.097031935037996,13610787,10080206,2810787,1320681,0.206511717507592,96.3,-50750,-0.00372866021634164,16373,11866497,3420520,-0.619332592597327,0.0251143986653823,0.00239408764442595,-0.127804432493619,-0.127827328647292,-6.26436381522255,0.0251143986653823,3530581,0.259395801286142,0.123766949513947,0.0321961286147526,0.0936287197821591,0.021270756022216,3.55919115890223,0.536548806027606,4.88491952113697,2.11130750543103,-0.154123397835965,-1.67030579695356,0.0166410950108544,-0.000934424880103575,0.000185383997258843,0.0257913447751422,-0.037594962946234,0.0166410950108544,-0.00863193977174082,0.893249564469301,-0.945717596583478,2.10135823176924,0.00345492182796206,0.0203666572953057,2022,2022-05-15,2.06158040235065
5483,"中美晶",24,"OTC",20220809,150.5,155.5,9485,1.4236,202203,1,"Y",1,3,0.160834591375013,0.0518468021632219,167203562,53899910,7462178,8668970,0.0446293004212434,39.76,-6735198,-0.0402814265404226,1585258,96518916,32134457,-0.375585306011603,96.4479014320682,0.180873180873181,0.507284263863711,1.10459924374507,-1.21171885727586,96.4479014320682,113303652,0.677638984748423,0.0927743292361082,0.045725434289782,0.0360744372025751,0.0114739249582147,1.6687344551176,0.671247733660326,0.0834348749823933,0.451629860464425,-0.736501519704492,-0.484068817752605,7.19482216244653,0.0755418068444088,0.0479263569871304,0.0634278257231426,0.00526649206506574,7.19482216244653,0.0248730579749181,0.0696742291181542,1.33433067021767,0.43710237037881,2.4303011344188,-0.476292652436915,2022,2022-05-15,2.79854842282738
